date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP,year,month,day,hour,minute,traffic
2024-06-21,0.103703703704,0.015060240964,0.04833836858,0.102803738318,0.26618705036,0.047619047619,nan,0.494382022472,0.03125,0.565217391304,nan,nan,2024,6,21,16,0,0.93
2024-06-21,0.113580246914,0.018072289157,0.051359516616,0.11214953271,0.237410071942,0.12925170068,0.035714285714,0.516853932584,0.03125,0.521739130435,0.019444444444,1.0,2024,6,21,17,0,0.95
2024-06-21,0.140740740741,0.024096385542,0.07250755287,0.158878504673,0.179856115108,0.149659863946,0.059523809524,0.595505617978,0.03125,0.478260869565,0.002777777778,0.848484848485,2024,6,21,18,0,0.98
2024-06-21,0.138271604938,0.030120481928,0.084592145015,0.158878504673,0.151079136691,0.08843537415,0.011904761905,0.629213483146,0.03125,0.434782608696,nan,0.772727272727,2024,6,21,19,0,0.9
2024-06-21,0.133333333333,0.024096385542,0.081570996979,0.177570093458,0.136690647482,0.142857142857,0.107142857143,0.674157303371,0.03125,0.391304347826,0.008333333333,0.712121212121,2024,6,21,20,0,0.92
2024-06-21,0.125925925926,0.015060240964,0.066465256798,0.158878504673,0.143884892086,0.095238095238,0.059523809524,0.696629213483,0.03125,0.347826086957,0.016666666667,0.606060606061,2024,6,21,21,0,0.95
2024-06-21,0.125925925926,0.018072289157,0.069486404834,0.158878504673,0.129496402878,0.054421768707,0.02380952381,0.719101123596,0.03125,0.304347826087,0.991666666667,0.469696969697,2024,6,21,22,0,0.99
2024-06-21,0.113580246914,0.015060240964,0.063444108761,0.140186915888,0.151079136691,0.061224489796,0.095238095238,0.730337078652,0.03125,0.304347826087,0.988888888889,0.5,2024,6,21,23,0,1.0
2024-06-22,0.158024691358,0.03313253012,0.09667673716,0.18691588785,0.028776978417,0.108843537415,0.202380952381,0.977528089888,0.03125,0.260869565217,0.091666666667,0.19696969697,2024,6,22,0,0,1.0
2024-06-22,0.083950617284,0.006024096386,0.036253776435,0.093457943925,0.194244604317,0.054421768707,0.047619047619,0.741573033708,0.03125,0.304347826087,0.027777777778,0.318181818182,2024,6,22,1,0,1.0
2024-06-22,0.079012345679,0.006024096386,0.042296072508,0.102803738318,0.179856115108,0.027210884354,0.02380952381,0.752808988764,0.03125,0.304347826087,1.0,0.333333333333,2024,6,22,2,0,1.0
2024-06-22,0.076543209877,0.009036144578,0.036253776435,0.084112149533,0.172661870504,0.034013605442,nan,0.797752808989,0.03125,0.260869565217,0.894444444444,0.5,2024,6,22,3,0,1.0
2024-06-22,0.091358024691,0.006024096386,0.030211480363,0.07476635514,0.179856115108,0.068027210884,0.059523809524,0.85393258427,0.03125,0.260869565217,0.9,0.439393939394,2024,6,22,4,0,1.0
2024-06-22,0.108641975309,0.009036144578,0.051359516616,0.130841121495,0.115107913669,0.061224489796,0.095238095238,0.876404494382,0.03125,0.260869565217,0.897222222222,0.333333333333,2024,6,22,5,0,1.0
2024-06-22,0.108641975309,0.021084337349,0.066465256798,0.140186915888,0.115107913669,0.068027210884,0.071428571429,0.865168539326,0.03125,0.260869565217,0.872222222222,0.454545454545,2024,6,22,6,0,0.93
2024-06-22,0.130864197531,0.030120481928,0.087613293051,0.168224299065,0.093525179856,0.068027210884,0.071428571429,0.85393258427,0.03125,0.260869565217,0.883333333333,0.424242424242,2024,6,22,7,0,0.97
2024-06-22,0.182716049383,0.051204819277,0.114803625378,0.196261682243,0.093525179856,0.068027210884,0.071428571429,0.808988764045,0.03125,0.304347826087,0.863888888889,0.348484848485,2024,6,22,8,0,0.94
2024-06-22,0.140740740741,0.039156626506,0.093655589124,0.158878504673,0.136690647482,0.102040816327,0.107142857143,0.752808988764,0.03125,0.304347826087,0.922222222222,0.333333333333,2024,6,22,9,0,0.96
2024-06-22,0.116049382716,0.03313253012,0.069486404834,0.11214953271,0.215827338129,0.102040816327,0.142857142857,0.640449438202,0.03125,0.391304347826,0.930555555556,0.363636363636,2024,6,22,10,0,0.97
2024-06-22,0.116049382716,0.024096385542,0.060422960725,0.11214953271,0.244604316547,0.115646258503,0.166666666667,0.595505617978,0.03125,0.434782608696,0.966666666667,0.378787878788,2024,6,22,11,0,0.99
2024-06-22,0.113580246914,0.015060240964,0.051359516616,0.11214953271,0.273381294964,0.136054421769,0.154761904762,0.584269662921,0.03125,0.434782608696,0.980555555556,0.272727272727,2024,6,22,12,0,0.98
2024-06-22,0.123456790123,0.015060240964,0.054380664653,0.121495327103,0.287769784173,0.122448979592,0.130952380952,0.584269662921,0.03125,0.434782608696,0.991666666667,0.227272727273,2024,6,22,13,0,0.98
2024-06-22,0.140740740741,0.018072289157,0.060422960725,0.130841121495,0.352517985612,0.115646258503,0.119047619048,0.516853932584,0.03125,0.521739130435,0.772222222222,0.287878787879,2024,6,22,14,0,0.97
2024-06-22,0.116049382716,0.015060240964,0.057401812689,0.130841121495,0.395683453237,0.156462585034,0.166666666667,0.483146067416,0.03125,0.565217391304,0.047222222222,0.257575757576,2024,6,22,15,0,0.93
2024-06-22,0.111111111111,0.003012048193,0.036253776435,0.102803738318,0.453237410072,0.176870748299,0.178571428571,0.47191011236,0.03125,0.565217391304,0.033333333333,0.287878787879,2024,6,22,16,0,0.94
2024-06-22,0.118518518519,0.006024096386,0.039274924471,0.11214953271,0.359712230216,0.156462585034,0.178571428571,0.494382022472,0.03125,0.565217391304,0.041666666667,0.378787878788,2024,6,22,17,0,1.0
2024-06-22,0.120987654321,0.012048192771,0.063444108761,0.158878504673,0.251798561151,0.183673469388,0.190476190476,0.516853932584,0.03125,0.565217391304,0.055555555556,0.378787878788,2024,6,22,18,0,1.0
2024-06-22,0.140740740741,0.009036144578,0.07250755287,0.18691588785,0.194244604317,0.170068027211,0.142857142857,0.741573033708,0.03125,0.434782608696,0.391666666667,0.545454545455,2024,6,22,19,0,0.97
2024-06-22,0.217283950617,0.015060240964,0.099697885196,0.261682242991,0.158273381295,0.149659863946,0.142857142857,0.955056179775,0.03125,0.304347826087,0.586111111111,0.378787878788,2024,6,22,20,0,0.98
